formula_id,line,h2,h3,block_start_line,fence_lang,lhs,rhs_excerpt,formula_line
F0080_1595,1595,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"E_air_{s,c}","sigmoid(k1_c*(Q_air_{s,c}-Q_air_low_c))*sigmoid(k2_c*(Q_air_high_c-Q_air_{s,c}))","E_air_{s,c}=sigmoid(k1_c*(Q_air_{s,c}-Q_air_low_c))*sigmoid(k2_c*(Q_air_high_c-Q_air_{s,c}))"
F0080_1596,1596,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"E_density_{s,c}",exp(-((C_s-C_opt_c)/sigma_C_c)^2),"E_density_{s,c}=exp(-((C_s-C_opt_c)/sigma_C_c)^2)"
F0080_1597,1597,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"E_size_{s,c}",sigmoid(k_size_c*(F325_s-F325_min_c)),"E_size_{s,c}=sigmoid(k_size_c*(F325_s-F325_min_c))"
F0080_1598,1598,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"E_lib_g_{s,c}",0.25+0.75*Liberation_gangue_s,"E_lib_g_{s,c}=0.25+0.75*Liberation_gangue_s"
F0080_1599,1599,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"E_mu_{s,c}",exp(-k_mu_float_c*(mu_slurry_s-mu_ref)),"E_mu_{s,c}=exp(-k_mu_float_c*(mu_slurry_s-mu_ref))"
F0080_1600,1600,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"entrainment_factor_{s,c}","e0_c+e_f25_c*f25_s+e_clay_c*clay_s+e_C_c*C_s+e_mu_c*max(mu_slurry_s-mu_ref,0)","entrainment_factor_{s,c}=e0_c+e_f25_c*f25_s+e_clay_c*clay_s+e_C_c*C_s+e_mu_c*max(mu_slurry_s-mu_ref,0)"
F0080_1602,1602,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"k_float_gangue_{s,c}","k0_g_c*E_collector_{s,c}*E_pH_{s,c}*E_air_{s,c}*E_density_{s,c}*E_size_{s,c}*E_lib_g_{s,c}*E_mu_{s,c}","k_float_gangue_{s,c}=k0_g_c*E_collector_{s,c}*E_pH_{s,c}*E_air_{s,c}*E_density_{s,c}*E_size_{s,c}*E_lib_g_{s,c}*E_mu_{s,c}"
F0080_1603,1603,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"k_float_sil_{s,c}","k_float_gangue_{s,c}*(1+a_sil_c*r_sil_s)*E_Ca2_sil_s","k_float_sil_{s,c}=k_float_gangue_{s,c}*(1+a_sil_c*r_sil_s)*E_Ca2_sil_s"
F0080_1604,1604,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"k_float_carb_{s,c}","k_float_gangue_{s,c}*(1+a_carb_c*r_carb_s)*E_Ca2_carb_s","k_float_carb_{s,c}=k_float_gangue_{s,c}*(1+a_carb_c*r_carb_s)*E_Ca2_carb_s"
F0080_1605,1605,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"k_float_fe_mag_{s,c}","k0_mag_c*(1-E_depressant_{s,c})*entrainment_factor_{s,c}","k_float_fe_mag_{s,c}=k0_mag_c*(1-E_depressant_{s,c})*entrainment_factor_{s,c}"
F0080_1606,1606,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"k_float_fe_hem_{s,c}","k0_hem_c*(1-E_depressant_{s,c})*entrainment_factor_{s,c}","k_float_fe_hem_{s,c}=k0_hem_c*(1-E_depressant_{s,c})*entrainment_factor_{s,c}"
F0080_1609,1609,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"grade_cell_j_{s,c}","M_cell_j_prev_{s,c}/max(M_cell_solid_prev_{s,c},eps)","grade_cell_j_{s,c}=M_cell_j_prev_{s,c}/max(M_cell_solid_prev_{s,c},eps)"
F0080_1610,1610,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_out_solid_{s,c}","Q_out_cell_{s,c}*rho_slurry_s*C_s","Q_out_solid_{s,c}=Q_out_cell_{s,c}*rho_slurry_s*C_s"
F0080_1611,1611,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"R_j_{s,c}","clip(1-exp(-k_float_j_{s,c}*tau_stage_h_{s,c}),0,Rmax_j_c)*R_froth_zone_{s,c}","R_j_{s,c}=clip(1-exp(-k_float_j_{s,c}*tau_stage_h_{s,c}),0,Rmax_j_c)*R_froth_zone_{s,c}"
F0080_1612,1612,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"froth_j_rate_{s,c}","R_j_{s,c}*M_cell_j_prev_{s,c}/max(tau_stage_h_{s,c},eps)+entrainment_j_rate_{s,c}","froth_j_rate_{s,c}=R_j_{s,c}*M_cell_j_prev_{s,c}/max(tau_stage_h_{s,c},eps)+entrainment_j_rate_{s,c}"
F0080_1613,1613,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"tail_j_rate_{s,c}","Q_out_solid_{s,c}*grade_cell_j_{s,c}","tail_j_rate_{s,c}=Q_out_solid_{s,c}*grade_cell_j_{s,c}"
F0080_1614,1614,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"dM_cell_j_{s,c}/dt","feed_j_rate_{s,c}-froth_j_rate_{s,c}-tail_j_rate_{s,c}","dM_cell_j_{s,c}/dt=feed_j_rate_{s,c}-froth_j_rate_{s,c}-tail_j_rate_{s,c}"
F0080_1615,1615,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"M_cell_j_{s,c}","M_cell_j_prev_{s,c}+dt*dM_cell_j_{s,c}/dt","M_cell_j_{s,c}=M_cell_j_prev_{s,c}+dt*dM_cell_j_{s,c}/dt"
F0080_1616,1616,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"froth_j_{s,c}","froth_j_rate_{s,c}*dt","froth_j_{s,c}=froth_j_rate_{s,c}*dt"
F0080_1617,1617,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"tail_j_{s,c}","tail_j_rate_{s,c}*dt","tail_j_{s,c}=tail_j_rate_{s,c}*dt"
F0080_1619,1619,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_froth_cell_{s,c}","sum_j(froth_j_{s,c})/max(rho_froth_mix_{s,c},eps)","Q_froth_cell_{s,c}=sum_j(froth_j_{s,c})/max(rho_froth_mix_{s,c},eps)"
F0080_1620,1620,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"dL_cell_{s,c}/dt","(Q_in_cell_{s,c}-Q_out_cell_{s,c}-Q_froth_cell_{s,c})/A_cell_c","dL_cell_{s,c}/dt=(Q_in_cell_{s,c}-Q_out_cell_{s,c}-Q_froth_cell_{s,c})/A_cell_c"
F0080_1622,1622,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,M_feed_sp,"clip(M_feed_nom-KWI_feed*(WI-WI_ref)-Ktm_feed*(I_tm_phys-I_tm_ref)-Kfroth_feed*max(h_froth-h_high,0)-Kpool_feed*max(L_pool-L_high,0)+operator_trim_feed+PRBS_feed_rate,M_feed_min,M_feed_max)","M_feed_sp=clip(M_feed_nom-KWI_feed*(WI-WI_ref)-Ktm_feed*(I_tm_phys-I_tm_ref)-Kfroth_feed*max(h_froth-h_high,0)-Kpool_feed*max(L_pool-L_high,0)+operator_trim_feed+PRBS_feed_rate,M_feed_min,M_feed_max)"
F0080_1623,1623,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,Q_feed_meter_phys,"slurry_flow_from_mass(M_feed_sp,C,rho_slurry)","Q_feed_meter_phys = slurry_flow_from_mass(M_feed_sp,C,rho_slurry)"
F0080_1624,1624,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,split_s1_total,"clip(split_s1_nom+Ksplit_s1*(L_pool_s2-L_pool_s1)+operator_trim_split_s1,0.35,0.65)","split_s1_total = clip(split_s1_nom+Ksplit_s1*(L_pool_s2-L_pool_s1)+operator_trim_split_s1,0.35,0.65)"
F0080_1625,1625,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,Q_feed_s1_total,split_s1_total*Q_feed_meter_phys,Q_feed_s1_total = split_s1_total*Q_feed_meter_phys
F0080_1626,1626,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,Q_feed_s2_total,(1-split_s1_total)*Q_feed_meter_phys,Q_feed_s2_total = (1-split_s1_total)*Q_feed_meter_phys
F0080_1627,1627,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,split_s1_meter1,"clip(split_meter_nom+Kpipe_s1*(pipe_resistance_s1_2-pipe_resistance_s1_1)+N(0,sigma_split_meter),0.40,0.60)","split_s1_meter1 = clip(split_meter_nom+Kpipe_s1*(pipe_resistance_s1_2-pipe_resistance_s1_1)+N(0,sigma_split_meter),0.40,0.60)"
F0080_1628,1628,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,split_s2_meter1,"clip(split_meter_nom+Kpipe_s2*(pipe_resistance_s2_2-pipe_resistance_s2_1)+N(0,sigma_split_meter),0.40,0.60)","split_s2_meter1 = clip(split_meter_nom+Kpipe_s2*(pipe_resistance_s2_2-pipe_resistance_s2_1)+N(0,sigma_split_meter),0.40,0.60)"
F0080_1629,1629,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,Q_ft_s1_1701_phys,Q_feed_s1_total*split_s1_meter1,Q_ft_s1_1701_phys = Q_feed_s1_total*split_s1_meter1
F0080_1630,1630,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,Q_ft_s1_1702_phys,Q_feed_s1_total*(1-split_s1_meter1),Q_ft_s1_1702_phys = Q_feed_s1_total*(1-split_s1_meter1)
F0080_1631,1631,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,Q_ft_s2_2701_phys,Q_feed_s2_total*split_s2_meter1,Q_ft_s2_2701_phys = Q_feed_s2_total*split_s2_meter1
F0080_1632,1632,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,Q_ft_s2_2702_phys,Q_feed_s2_total*(1-split_s2_meter1),Q_ft_s2_2702_phys = Q_feed_s2_total*(1-split_s2_meter1)
F0080_1634,1634,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_in_pool_{s,1}",Q_cleaner_tail_s+Q_scav1_conc_s,"Q_in_pool_{s,1}=Q_cleaner_tail_s+Q_scav1_conc_s"
F0080_1635,1635,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_in_pool_{s,2}",Q_scav2_conc_s+Q_scav3_conc_s,"Q_in_pool_{s,2}=Q_scav2_conc_s+Q_scav3_conc_s"
F0080_1636,1636,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_in_pool_{s,3}",Q_final_tail_s,"Q_in_pool_{s,3}=Q_final_tail_s"
F0080_1637,1637,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"dL_pool_{s,k}/dt","(Q_in_pool_{s,k}-Q_pump_pool_{s,k})/A_pool_k","dL_pool_{s,k}/dt=(Q_in_pool_{s,k}-Q_pump_pool_{s,k})/A_pool_k"
F0080_1638,1638,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"f_pool_sp_{s,k}","clip(f_pool_nom_k+Kpool_L_k*(L_pool_{s,k}-L_pool_sp_k),f_pool_min_k,f_pool_max_k)","f_pool_sp_{s,k}=clip(f_pool_nom_k+Kpool_L_k*(L_pool_{s,k}-L_pool_sp_k),f_pool_min_k,f_pool_max_k)"
F0080_1639,1639,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"f_pool_{s,k}","f_pool_sp_{s,k}+(f_pool_prev_{s,k}-f_pool_sp_{s,k})*exp(-dt/tau_pool_pump_k)","f_pool_{s,k}=f_pool_sp_{s,k}+(f_pool_prev_{s,k}-f_pool_sp_{s,k})*exp(-dt/tau_pool_pump_k)"
F0080_1640,1640,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_pump_pool_{s,k}","k_pool_pump_k*f_pool_{s,k}*sqrt(max(L_pool_{s,k},0))*health_pool_pump_{s,k}","Q_pump_pool_{s,k}=k_pool_pump_k*f_pool_{s,k}*sqrt(max(L_pool_{s,k},0))*health_pool_pump_{s,k}"
F0080_1641,1641,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"I_pool_phys_{s,k}","I0_pool_k+kf_pool_k*f_pool_{s,k}^2+kQ_pool_k*Q_pump_pool_{s,k}+krho_pool_k*rho_slurry_s+kmu_pool_k*mu_slurry_s+kH_pool_k*H_pool_k","I_pool_phys_{s,k}=I0_pool_k+kf_pool_k*f_pool_{s,k}^2+kQ_pool_k*Q_pump_pool_{s,k}+krho_pool_k*rho_slurry_s+kmu_pool_k*mu_slurry_s+kH_pool_k*H_pool_k"
F0081_1647,1647,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,"reagent_viscosity_{s,j}","mu_reagent0_j*exp(kT_reagent_j*(T_ref-T_tank_{s,tank_of(j)}))","reagent_viscosity_{s,j}=mu_reagent0_j*exp(kT_reagent_j*(T_ref-T_tank_{s,tank_of(j)}))"
F0081_1648,1648,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,"u_steam_sp_{s,k}","clip(u_steam_nom_k+KT_steam_k*(T_tank_sp_k-T_tank_{s,k}),0,1)","u_steam_sp_{s,k}=clip(u_steam_nom_k+KT_steam_k*(T_tank_sp_k-T_tank_{s,k}),0,1)"
F0081_1649,1649,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,"u_steam_fb_{s,k}","u_steam_sp_{s,k}+(u_steam_fb_prev_{s,k}-u_steam_sp_{s,k})*exp(-dt/tau_steam_k)","u_steam_fb_{s,k}=u_steam_sp_{s,k}+(u_steam_fb_prev_{s,k}-u_steam_sp_{s,k})*exp(-dt/tau_steam_k)"
F0081_1650,1650,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,"reagent_heat_load_{s,k}","sum_j(tank_map_{k,j}*Q_{s,j}_ml_s*Cp_reagent_j*(T_reagent_in_j-T_tank_{s,k}))","reagent_heat_load_{s,k}=sum_j(tank_map_{k,j}*Q_{s,j}_ml_s*Cp_reagent_j*(T_reagent_in_j-T_tank_{s,k}))"
F0081_1651,1651,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,"I_mixer_phys_{s,k}",I_idle_mixer_k+k_C_mixer_k*C_s+k_mu_mixer_k*mu_slurry_s,"I_mixer_phys_{s,k}=I_idle_mixer_k+k_C_mixer_k*C_s+k_mu_mixer_k*mu_slurry_s"
F0081_1652,1652,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,"mixer_power_{s,k}","sqrt(3)*V_mixer_k*I_mixer_phys_{s,k}*pf_mixer_k*eta_mixer_k/1000","mixer_power_{s,k}=sqrt(3)*V_mixer_k*I_mixer_phys_{s,k}*pf_mixer_k*eta_mixer_k/1000"
F0081_1653,1653,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,"T_tank_ss_{s,k}","T_amb+ksteam_k*u_steam_fb_{s,k}+kreagent_k*reagent_heat_load_{s,k}+kmix_tank_k*mixer_power_{s,k}-kloss_tank_k*(T_tank_{s,k}-T_amb)","T_tank_ss_{s,k}=T_amb+ksteam_k*u_steam_fb_{s,k}+kreagent_k*reagent_heat_load_{s,k}+kmix_tank_k*mixer_power_{s,k}-kloss_tank_k*(T_tank_{s,k}-T_amb)"
F0081_1654,1654,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,"T_tank_{s,k}","T_tank_ss_{s,k}+(T_tank_prev_{s,k}-T_tank_ss_{s,k})*exp(-dt/tau_tank_k)","T_tank_{s,k}=T_tank_ss_{s,k}+(T_tank_prev_{s,k}-T_tank_ss_{s,k})*exp(-dt/tau_tank_k)"
F0081_1656,1656,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,"I_cell_motor_phys_{s,c}","I0_cell_c+krho_cell_c*rho_slurry_s+kmu_cell_c*mu_slurry_s+kair_cell_c*Q_air_{s,c}+kload_cell_c*M_solid_s","I_cell_motor_phys_{s,c}=I0_cell_c+krho_cell_c*rho_slurry_s+kmu_cell_c*mu_slurry_s+kair_cell_c*Q_air_{s,c}+kload_cell_c*M_solid_s"
F0081_1657,1657,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,"P_cell_motor_{s,c}","sqrt(3)*V_cell_motor*I_cell_motor_phys_{s,c}*pf_cell*eta_cell/1000","P_cell_motor_{s,c}=sqrt(3)*V_cell_motor*I_cell_motor_phys_{s,c}*pf_cell*eta_cell/1000"
F0081_1658,1658,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,"P_pool_pump_{s,k}","sqrt(3)*V_pool_pump*I_pool_phys_{s,k}*pf_pool*eta_pool/1000","P_pool_pump_{s,k}=sqrt(3)*V_pool_pump*I_pool_phys_{s,k}*pf_pool*eta_pool/1000"
F0081_1659,1659,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,"P_drug_pump_{s,j}","sqrt(3)*V_drug_pump*I_drug_j_phys_{s,j}*pf_drug*eta_drug/1000","P_drug_pump_{s,j}=sqrt(3)*V_drug_pump*I_drug_j_phys_{s,j}*pf_drug*eta_drug/1000"
F0081_1660,1660,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,P_blower_power_b,sqrt(3)*V_blower_b*I_blower_phys_b*pf_blower_b/1000,P_blower_power_b=sqrt(3)*V_blower_b*I_blower_phys_b*pf_blower_b/1000
F0081_1661,1661,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,P_blower_power_total,sum_b(P_blower_power_b),P_blower_power_total=sum_b(P_blower_power_b)
F0081_1662,1662,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,blower_power_share1,"P_blower_power_total*Q_air_total_s1/max(Q_air_total,eps)","blower_power_share1 = P_blower_power_total*Q_air_total_s1/max(Q_air_total,eps)"
F0081_1663,1663,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,blower_power_share2,"P_blower_power_total*Q_air_total_s2/max(Q_air_total,eps)","blower_power_share2 = P_blower_power_total*Q_air_total_s2/max(Q_air_total,eps)"
F0081_1664,1664,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,sum_cell_power_s1,"sum_c(P_cell_motor_{1,c})","sum_cell_power_s1=sum_c(P_cell_motor_{1,c})"
F0081_1665,1665,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,sum_cell_power_s2,"sum_c(P_cell_motor_{2,c})","sum_cell_power_s2=sum_c(P_cell_motor_{2,c})"
F0081_1666,1666,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,sum_pool_power_s1,"sum_k(P_pool_pump_{1,k})","sum_pool_power_s1=sum_k(P_pool_pump_{1,k})"
F0081_1667,1667,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,sum_pool_power_s2,"sum_k(P_pool_pump_{2,k})","sum_pool_power_s2=sum_k(P_pool_pump_{2,k})"
F0081_1668,1668,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,sum_drug_power_s1,"sum_j(P_drug_pump_{1,j})","sum_drug_power_s1=sum_j(P_drug_pump_{1,j})"
F0081_1669,1669,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,sum_drug_power_s2,"sum_j(P_drug_pump_{2,j})","sum_drug_power_s2=sum_j(P_drug_pump_{2,j})"
F0081_1670,1670,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,P_aux_series1,50.0,P_aux_series1 = 50.0
F0081_1671,1671,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,P_aux_series2,50.0,P_aux_series2 = 50.0
F0081_1672,1672,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,P_series1,sum_cell_power_s1+sum_pool_power_s1+sum_drug_power_s1+blower_power_share1+P_aux_series1,P_series1=sum_cell_power_s1+sum_pool_power_s1+sum_drug_power_s1+blower_power_share1+P_aux_series1
F0081_1673,1673,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1646,text,P_series2,sum_cell_power_s2+sum_pool_power_s2+sum_drug_power_s2+blower_power_share2+P_aux_series2,P_series2=sum_cell_power_s2+sum_pool_power_s2+sum_drug_power_s2+blower_power_share2+P_aux_series2
F0082_1679,1679,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_{c}_froth_h,"meas(h_froth_{s,c}) unless event_froth_fault_{s,c}=1","fx_s{s}_{c}_froth_h=meas(h_froth_{s,c}) unless event_froth_fault_{s,c}=1"
F0082_1680,1680,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_{c}_level,"meas(L_cell_aerated_{s,c})","fx_s{s}_{c}_level=meas(L_cell_aerated_{s,c})"
F0082_1681,1681,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_{c}_level_valve_sp,"meas(u_lv_sp_{s,c})","fx_s{s}_{c}_level_valve_sp=meas(u_lv_sp_{s,c})"
F0082_1682,1682,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_{c}_level_valve_fb,"meas(u_lv_fb_{s,c})","fx_s{s}_{c}_level_valve_fb=meas(u_lv_fb_{s,c})"
F0082_1683,1683,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_{c}_air_flow,"meas(Q_air_{s,c})","fx_s{s}_{c}_air_flow=meas(Q_air_{s,c})"
F0082_1684,1684,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_{c}_air_sp,"meas(Q_air_sp_{s,c})","fx_s{s}_{c}_air_sp=meas(Q_air_sp_{s,c})"
F0082_1685,1685,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_{c}_bv_pos,"meas(u_bv_{s,c})","fx_s{s}_{c}_bv_pos=meas(u_bv_{s,c})"
F0082_1686,1686,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_{c}_motor_curr,"meas(I_cell_motor_phys_{s,c})","fx_s{s}_{c}_motor_curr=meas(I_cell_motor_phys_{s,c})"
F0082_1687,1687,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_{drug}_freq,"meas(f_{s,drug})","fx_s{s}_{drug}_freq=meas(f_{s,drug})"
F0082_1688,1688,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_{drug}_curr,"meas(I_drug_j_phys_{s,drug})","fx_s{s}_{drug}_curr=meas(I_drug_j_phys_{s,drug})"
F0082_1689,1689,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_ph,meas(pH_s),fx_s{s}_ph=meas(pH_s)
F0082_1690,1690,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_k6_level,meas(L_k6_s),fx_s{s}_k6_level=meas(L_k6_s)
F0082_1691,1691,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_nt{s}_underflow_density,meas(rho_under_s),fx_nt{s}_underflow_density=meas(rho_under_s)
F0082_1692,1692,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_nt{s}_motor_current,meas(I_NT_s),fx_nt{s}_motor_current=meas(I_NT_s)
F0082_1693,1693,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_blower{b}_pressure,meas(P_blower_pressure_b),fx_blower{b}_pressure=meas(P_blower_pressure_b)
F0082_1694,1694,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s1_ft1701,meas(Q_ft_s1_1701_phys),fx_s1_ft1701=meas(Q_ft_s1_1701_phys)
F0082_1695,1695,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s1_ft1702,meas(Q_ft_s1_1702_phys),fx_s1_ft1702=meas(Q_ft_s1_1702_phys)
F0082_1696,1696,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s2_ft2701,meas(Q_ft_s2_2701_phys),fx_s2_ft2701=meas(Q_ft_s2_2701_phys)
F0082_1697,1697,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s2_ft2702,meas(Q_ft_s2_2702_phys),fx_s2_ft2702=meas(Q_ft_s2_2702_phys)
F0082_1698,1698,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_pool{k}_level,"meas(L_pool_{s,k})","fx_s{s}_pool{k}_level=meas(L_pool_{s,k})"
F0082_1699,1699,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_pool{k}_pump_freq,"meas(f_pool_{s,k})","fx_s{s}_pool{k}_pump_freq=meas(f_pool_{s,k})"
F0082_1700,1700,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_pool{k}_pump_curr,"meas(I_pool_phys_{s,k})","fx_s{s}_pool{k}_pump_curr=meas(I_pool_phys_{s,k})"
F0082_1701,1701,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_tk{k}_temp,"meas(T_tank_{s,k})","fx_s{s}_tk{k}_temp=meas(T_tank_{s,k})"
F0082_1702,1702,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_tk{k}_mixer_curr,"meas(I_mixer_phys_{s,k})","fx_s{s}_tk{k}_mixer_curr=meas(I_mixer_phys_{s,k})"
F0082_1703,1703,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_tk{k}_steam_sp,"meas(u_steam_sp_{s,k})","fx_s{s}_tk{k}_steam_sp=meas(u_steam_sp_{s,k})"
F0082_1704,1704,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_s{s}_tk{k}_steam_fb,"meas(u_steam_fb_{s,k})","fx_s{s}_tk{k}_steam_fb=meas(u_steam_fb_{s,k})"
F0082_1705,1705,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_ah5_power,meas(P_series1),fx_ah5_power=meas(P_series1)
F0082_1706,1706,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1678,text,fx_ah6_power,meas(P_series2),fx_ah6_power=meas(P_series2)
